id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;is_city;country;is_main_station;time_zone;is_suggestable;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh
23896;Cortes de Navarra;cortes-de-navarra;7181205;;41.914803;-1.4199;;f;ES;f;Europe/Madrid;t;;;f;;f;7181205;f;;f;;f;;f;;;;f;;f;81205;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23897;Coscurita;coscurita;7184100;;41.4399;-2.4698;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;84100;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23898;Coslada;coslada;7170108;;40.423582;-3.561121;;f;ES;f;Europe/Madrid;t;;;f;;f;7170108;f;ezjmyy;t;;f;;f;;;;f;;f;70108;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23899;Covas;covas;7120207;;42.475658;-6.831064;;f;ES;f;Europe/Madrid;t;;;f;;f;7120207;f;;f;;f;;f;;;;f;;f;20207;t;;f;;f;f;;;;Cobas;;;;;;;;;;;;;;
23900;Crespos;crespos;7134007;;40.869951;-4.967843;;f;ES;f;Europe/Madrid;t;;;f;;f;7134007;f;;f;;f;;f;;;;f;;f;34007;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23901;Crevillent;crevillent;7162101;;38.224587;-0.781081;;f;ES;f;Europe/Madrid;t;;;f;;f;7162101;f;eyz3te;t;;f;;f;;;;f;;f;62101;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23902;Cuadros;cuadros;7115104;;42.7126;-5.63595;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;ezefzx;t;;f;;f;;;;f;;f;15104;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23903;Cubelles;cubelles;7171604;;41.204071;1.675751;;f;ES;f;Europe/Madrid;t;;;f;;f;7171604;f;sp34qj;t;;f;;f;;;;f;;f;71604;t;;f;;f;f;;;;Cubellas;;;;;;;;;;;;;;
23904;Cubillas de Santa Marta;cubillas-de-santa-marta;7110604;;41.809144;-4.579617;;f;ES;f;Europe/Madrid;t;;;f;;f;7110604;f;;f;;f;;f;;;;f;;f;10604;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23905;Cuenca Estación;cuenca-estacion;7166100;;40.067288;-2.136562;6640;f;ES;f;Europe/Madrid;t;;;f;;f;7100058;f;;f;;f;;f;;;;f;;f;66100;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23906;Cuenca Fernando Zobel;cuenca-fernando-zobel;7103208;;40.034916;-2.144412;6640;f;ES;f;Europe/Madrid;t;;;f;;f;7103208;f;;f;;f;;f;;;;f;;f;03208;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23907;Cuencabuena;cuencabuena;7167018;;41.009229;-1.254777;;f;ES;f;Europe/Madrid;t;;;f;;f;7167018;f;;f;;f;;f;;;;f;;f;67018;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23908;Cuevas;cuevas;7105549;;43.431184;-5.073305;;f;ES;f;Europe/Madrid;t;;;f;;f;7105549;f;;f;;f;;f;;;;f;;f;05549;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23909;Cuevas de Velasco;cuevas-de-velasco;7166014;;40.155164;-2.408246;;f;ES;f;Europe/Madrid;t;;;f;;f;7166014;f;;f;;f;;f;;;;f;;f;66014;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23910;Cullera;cullera;7169104;;39.17792;-0.263365;;f;ES;f;Europe/Madrid;t;;;f;;f;7100199;f;eyzyf6;t;;f;;f;;;;f;;f;69104;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23911;Cumbres Mayores;cumbres-mayores;7142006;;38.053109;-6.630973;;f;ES;f;Europe/Madrid;t;;;f;;f;7142006;f;eyg28b;t;;f;;f;;;;f;;f;42006;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23912;Cunit;cunit;7171603;;41.194911;1.633268;;f;ES;f;Europe/Madrid;t;;;f;;f;7171603;f;sp34m5;t;;f;;f;;;;f;;f;71603;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23913;Daimiel;daimiel;7194002;;39.061357;-3.603379;;f;ES;f;Europe/Madrid;t;;;f;;f;7100422;f;eyvqmb;t;;f;;f;;;;f;;f;94002;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23914;Madrid Delicias;madrid-delicias;7118004;;40.400273;-3.692454;;f;ES;f;Europe/Madrid;t;;;f;;f;7118004;f;;f;;f;;f;;;;f;;f;18004;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23915;Denia-Bus;denia-bus;7192201;;38.837446;0.105672;27055;f;ES;f;Europe/Madrid;f;;;f;;f;;f;;f;;f;;f;;;;f;;f;92201;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23916;Don Benito;don-benito;7137407;;38.967411;-5.862198;;f;ES;f;Europe/Madrid;t;;;f;;f;7100423;f;eygvde;t;;f;;f;;;;f;;f;37407;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23917;Dos Hermanas;dos-hermanas;7151103;;37.287255;-5.923369;;f;ES;f;Europe/Madrid;t;;;f;;f;7151103;f;eyeu15;t;;f;;f;;;;f;;f;51103;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23918;Dosante Cidad;dosante-cidad;7105736;;43.012134;-3.757203;;f;ES;f;Europe/Madrid;t;;;f;;f;7105736;f;;f;;f;;f;;;;f;;f;05736;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23919;Duesaigües-L’Argentera;duesaigues-largentera;7171305;;41.143708;0.920765;;f;ES;f;Europe/Madrid;t;;;f;;f;7171305;f;;f;;f;;f;;;;f;;f;71305;t;;f;;f;f;;;;Dosaiguas;;;;;;;;;;;;;;
23920;Dueñas;duenas;7110605;;41.871133;-4.540478;;f;ES;f;Europe/Madrid;t;;;f;;f;7110605;f;ezky0x;t;;f;;f;;;;f;;f;10605;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23921;El Barcenal;el-barcenal;7105644;;43.340456;-4.383409;;f;ES;f;Europe/Madrid;t;;;f;;f;7105644;f;;f;;f;;f;;;;f;;f;05644;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23922;El Berrón;el-berron;7105509;;43.382211;-5.702397;;f;ES;f;Europe/Madrid;t;;;f;;f;7105509;f;ezeyy1;t;;f;;f;;;;f;;f;05509;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23923;El Burgo de Ebro;el-burgo-de-ebro;7171102;;41.5664;-0.739592;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;ezrkrp;t;;f;;f;;;;f;;f;71102;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23924;El Burgo Ranero;el-burgo-ranero;7115012;;42.425831;-5.208314;;f;ES;f;Europe/Madrid;t;;;f;;f;7115012;f;ezs334;t;;f;;f;;;;f;;f;15012;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23925;El Caleyo;el-caleyo;7115210;;43.328887;-5.873291;;f;ES;f;Europe/Madrid;t;;;f;;f;7115210;f;;f;;f;;f;;;;f;;f;15210;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23926;El Carpio;el-carpio;7132002;;41.215244;-5.115086;;f;ES;f;Europe/Madrid;t;;;f;;f;7132002;f;;f;;f;;f;;;;f;;f;32002;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23927;El Carrión;el-carrion;7114117;;42.116302;-4.496238;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;14117;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23928;El Carrión Apeadero;el-carrion-apeadero;7114116;;42.116302;-4.496238;;f;ES;f;Europe/Madrid;t;;;f;;f;7114116;f;;f;;f;;f;;;;f;;f;14116;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23929;El Chorro;el-chorro;7154403;;36.906993;-4.759248;;f;ES;f;Europe/Madrid;t;;;f;;f;7154403;f;;f;;f;;f;;;;f;;f;54403;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23930;El Cobujon;el-cobujon;7142018;;37.516282;-6.953066;;f;ES;f;Europe/Madrid;t;;;f;;f;7142018;f;;f;;f;;f;;;;f;;f;42018;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23931;El Escorial;el-escorial;7110203;;40.585109;-4.132242;;f;ES;f;Europe/Madrid;t;;;f;;f;7137554;f;;f;;f;;f;;;;f;;f;10203;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23932;El Espinar;el-espinar;7112010;;40.740821;-4.189512;;f;ES;f;Europe/Madrid;t;;;f;;f;7102470;f;;f;;f;;f;;;;f;;f;12010;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23933;El Pedroso de la Armuña;el-pedroso-de-la-armuna;7132006;;41.079966;-5.406454;;f;ES;f;Europe/Madrid;t;;;f;;f;7132006;f;;f;;f;;f;;;;f;;f;32006;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23934;El Pimpollar;el-pimpollar;7110209;;40.567769;-4.283153;;f;ES;f;Europe/Madrid;t;;;f;;f;7115073;f;;f;;f;;f;;;;f;;f;10209;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23935;El Pozo;el-pozo;7170003;;40.376155;-3.656506;;f;ES;f;Europe/Madrid;t;;;f;;f;7170003;f;;f;;f;;f;;;;f;;f;70003;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23936;El Puig;el-puig;7165007;;39.588233;-0.311871;;f;ES;f;Europe/Madrid;t;;;f;;f;7165007;f;;f;;f;;f;;;;f;;f;65007;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23937;El Rebollar;el-rebollar;7166203;;39.483598;-1.018019;;f;ES;f;Europe/Madrid;t;;;f;;f;7166203;f;;f;;f;;f;;;;f;;f;66203;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23938;El Remedio;el-remedio;7105521;;43.37501;-5.546299;;f;ES;f;Europe/Madrid;t;;;f;;f;7105521;f;;f;;f;;f;;;;f;;f;05521;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23939;El Romeral;el-romeral;7160207;;39.693874;-3.42987;;f;ES;f;Europe/Madrid;t;;;f;;f;7160207;f;;f;;f;;f;;;;f;;f;60207;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23940;El Tamujoso;el-tamujoso;7142013;;37.719969;-6.900245;;f;ES;f;Europe/Madrid;t;;;f;;f;7142013;f;;f;;f;;f;;;;f;;f;42013;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23941;El Tejar;el-tejar;7197103;;40.511;-3.85631;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;97103;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23942;Elx Carrús;elx-carrus;7162102;;38.255573;-0.724359;;f;ES;f;Europe/Madrid;t;;;f;;f;7162102;f;;f;;f;;f;;;;f;;f;62102;t;;f;;f;f;;;;Elche;;;;;;;;;;;;;;
23943;Els Guiamets;els-guiamets;7171301;;41.095679;0.747848;;f;ES;f;Europe/Madrid;t;;;f;;f;7171301;f;;f;;f;;f;;;;f;;f;71301;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23944;Elviña-Universidade;elvina-universidade;7120410;;43.335251;-8.41295;27049;f;ES;f;Europe/Madrid;t;;;f;;f;7120410;f;;f;;f;;f;;;;f;;f;20410;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23945;Embid de Jalón;embid-de-jalon;7170602;;41.421583;-1.592448;;f;ES;f;Europe/Madrid;t;;;f;;f;7170602;f;;f;;f;;f;;;;f;;f;70602;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23946;Encinacorba;encinacorba;7167011;;41.288884;-1.278724;;f;ES;f;Europe/Madrid;t;;;f;;f;7167011;f;;f;;f;;f;;;;f;;f;67011;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23947;Epila;epila;7170703;;41.609035;-1.30126;;f;ES;f;Europe/Madrid;t;;;f;;f;7170703;f;;f;;f;;f;;;;f;;f;70703;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23948;Erustes;erustes;7135107;;39.966723;-4.523389;;f;ES;f;Europe/Madrid;t;;;f;;f;7135107;f;;f;;f;;f;;;;f;;f;35107;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23949;Escacena;escacena;7143009;;37.397256;-6.39151;;f;ES;f;Europe/Madrid;t;;;f;;f;7100102;f;eyeky9;t;;f;;f;;;;f;;f;43009;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23950;Escatron;escatron;7171202;;41.2126;-0.289933;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;ezrfbe;t;;f;;f;;;;f;;f;71202;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23951;Espelúy;espeluy;7150400;;38.010257;-3.832811;;f;ES;f;Europe/Madrid;t;;;f;;f;7100103;f;;f;;f;;f;;;;f;;f;50400;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23952;Espinosa de Henares;espinosa-de-henares;7170207;;40.909926;-3.073402;;f;ES;f;Europe/Madrid;t;;;f;;f;7170207;f;;f;;f;;f;;;;f;;f;70207;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23953;Espinosa de los Monteros;espinosa-de-los-monteros;7105732;;43.073018;-3.54228;;f;ES;f;Europe/Madrid;t;;;f;;f;7105732;f;;f;;f;;f;;;;f;;f;05732;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23954;Espinosa de Villagonzalo;espinosa-de-villagonzalo;7114108;;42.453616;-4.368254;;f;ES;f;Europe/Madrid;t;;;f;;f;7114108;f;;f;;f;;f;;;;f;;f;14108;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23955;Estepona-Bus;estepona-bus;7192157;;36.430388;-5.127582;27070;f;ES;f;Europe/Madrid;f;;;f;;f;;f;;f;;f;;f;;;;f;;f;92157;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23956;Estíbaliz-Oreitia;estibaliz-oreitia;7111209;;42.853971;-2.560177;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;11209;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23957;Etxarri-Aranatz;etxarri-aranatz;7180003;;42.911347;-2.071393;;f;ES;f;Europe/Madrid;t;;;f;;f;7180003;f;ezws0w;t;;f;;f;;;;f;;f;80003;t;;f;;f;f;;;;Echarri-Aranaz;;;;;;;;;;;;;;
23958;Fabara;fabara;7171206;;41.234616;0.143647;;f;ES;f;Europe/Madrid;t;;;f;;f;7171206;f;;f;;f;;f;;;;f;;f;71206;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23959;Fabrica del Pedroso;fabrica-del-pedroso;7140114;;37.862592;-5.739467;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;40114;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23960;Faió-La Pobla de Massaluca;faio-la-pobla-de-massaluca;7171208;;41.225519;0.348107;;f;ES;f;Europe/Madrid;t;;;f;;f;7171208;f;;f;;f;;f;;;;f;;f;71208;t;;f;;f;f;;;;Fayón;;;;;;;;;;;;;;
23961;Féculas-Navarra;feculas-navarra;7181106;;42.411214;-2.098082;;f;ES;f;Europe/Madrid;t;;;f;;f;7181106;f;;f;;f;;f;;;;f;;f;81106;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23962;Ferreruela;ferreruela;7167017;;41.063632;-1.238425;;f;ES;f;Europe/Madrid;t;;;f;;f;7167017;f;;f;;f;;f;;;;f;;f;67017;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23963;Ferreruela de Tabara;ferreruela-de-tabara;7131106;;41.764036;-6.074092;;f;ES;f;Europe/Madrid;t;;;f;;f;7131106;f;;f;;f;;f;;;;f;;f;31106;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23964;Ferroñes;ferrones;7116301;;43.476031;-5.861416;;f;ES;f;Europe/Madrid;t;;;f;;f;7116301;f;;f;;f;;f;;;;f;;f;16301;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23965;Belmonte de Pria Feve;belmonte-de-pria-feve;7105557;;43.439813;-4.982272;;f;ES;f;Europe/Madrid;t;;;f;;f;7105557;f;;f;;f;;f;;;;f;;f;05557;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23966;Las Rozas de Valdearroyo Feve;las-rozas-de-valdearroyo-feve;7105742;;42.973546;-4.029779;;f;ES;f;Europe/Madrid;t;;;f;;f;7105742;f;;f;;f;;f;;;;f;;f;05742;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23967;León Feve;leon-feve;7105778;;42.602323;-5.575052;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;05778;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23968;Maliaño la Vidriera Feve;maliano-la-vidriera-feve;7105655;;43.416025;-3.841005;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;05655;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23969;Nueva Montaña Feve;nueva-montana-feve;7105651;;43.440017;-3.849513;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;05651;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23970;Torrelavega Centro Feve;torrelavega-centro-feve;7105621;;43.350803;-4.050988;;f;ES;f;Europe/Madrid;t;;;f;;f;7105621;f;;f;;f;;f;;;;f;;f;05621;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23971;Valdecilla la Marga Feve;valdecilla-la-marga-feve;7105602;;43.452697;-3.828476;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;05602;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23972;Zorrotza Zorrozgoiti Feve;zorrotza-zorrozgoiti-feve;7105457;;43.273799;-2.974058;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;05457;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23973;Figueres Estación de Autobuses;figueres-estacion-de-autobuses;7179333;;42.264968;2.967443;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;79333;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23974;Filgueira;filgueira;7122103;;42.219663;-8.185406;;f;ES;f;Europe/Madrid;t;;;f;;f;7122103;f;;f;;f;;f;;;;f;;f;22103;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23975;Fisterra-Bus;fisterra-bus;7199119;;42.907739;-9.263368;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;99119;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23976;Fiñana;finana;7156301;;37.184796;-2.839827;;f;ES;f;Europe/Madrid;t;;;f;;f;7100425;f;eytgrq;t;;f;;f;;;;f;;f;56301;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23977;Flix;flix;7171210;;41.229438;0.540215;;f;ES;f;Europe/Madrid;t;;;f;;f;7100426;f;sp26s9;t;;f;;f;;;;f;;f;71210;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23978;Fonciello;fonciello;7105508;;43.381348;-5.718928;;f;ES;f;Europe/Madrid;t;;;f;;f;7105508;f;ezeyv2;t;;f;;f;;;;f;;f;05508;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23979;Formigal-Bus;formigal-bus;7199108;;42.773838;-0.360481;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;99108;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23980;Fornells de la Selva;fornells-de-la-selva;7179205;;41.929725;2.807286;;f;ES;f;Europe/Madrid;t;;;f;;f;7179205;f;;f;;f;;f;;;;f;;f;79205;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23981;Franza;franza;7121006;;43.4385;-8.19748;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;21006;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23982;Fregenal de la Sierra;fregenal-de-la-sierra;7142005;;38.16773;-6.637661;;f;ES;f;Europe/Madrid;t;;;f;;f;7142005;f;eyg30s;t;;f;;f;;;;f;;f;42005;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23983;Fresno el Viejo;fresno-el-viejo;7132003;;41.191827;-5.137766;;f;ES;f;Europe/Madrid;t;;;f;;f;7132003;f;;f;;f;;f;;;;f;;f;32003;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23984;Frieira;frieira;7122104;;42.154842;-8.201326;;f;ES;f;Europe/Madrid;t;;;f;;f;7100427;f;;f;;f;;f;;;;f;;f;22104;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23985;Fromista;fromista;7114104;;42.264753;-4.402458;;f;ES;f;Europe/Madrid;t;;;f;;f;7100428;f;;f;;f;;f;;;;f;;f;14104;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23986;Fuenlabrada;fuenlabrada;7135002;;40.283548;-3.798958;;f;ES;f;Europe/Madrid;t;;;f;;f;7135002;f;;f;;f;;f;;;;f;;f;35002;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23987;Fuente de Piedra;fuente-de-piedra;7154301;;37.1353;-4.73797;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;eysek2;t;;f;;f;;;;f;;f;54301;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23988;Fuente del Arco;fuente-del-arco;7140107;;38.163757;-5.900798;;f;ES;f;Europe/Madrid;t;;;f;;f;7140107;f;;f;;f;;f;;;;f;;f;40107;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23989;Fuentes;fuentes;7105545;;43.401439;-5.142818;;f;ES;f;Europe/Madrid;t;;;f;;f;7105545;f;;f;;f;;f;;;;f;;f;05545;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23990;Fuentes de Ebro;fuentes-de-ebro;7171103;;41.516347;-0.62359;;f;ES;f;Europe/Madrid;t;;;f;;f;7171103;f;ezrs1t;t;;f;;f;;;;f;;f;71103;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23991;Gador;gador;7156308;;36.951427;-2.488178;;f;ES;f;Europe/Madrid;t;;;f;;f;7100429;f;;f;;f;;f;;;;f;;f;56308;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23992;Galapagar-La Navata;galapagar-la-navata;7110104;;40.600202;-3.981942;;f;ES;f;Europe/Madrid;t;;;f;;f;7184017;f;;f;;f;;f;;;;f;;f;10104;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23993;Gallur;gallur;7181206;;41.867151;-1.321261;;f;ES;f;Europe/Madrid;t;;;f;;f;7181206;f;;f;;f;;f;;;;f;;f;81206;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23994;Gama;gama;7105679;;43.423067;-3.525218;;f;ES;f;Europe/Madrid;t;;;f;;f;7105679;f;eztrpc;t;;f;;f;;;;f;;f;05679;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23995;Gandía-Bus;gandia-bus;7191696;;38.970644;-0.180077;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;91696;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23996;Garrovilla-Las Vegas;garrovilla-las-vegas;7137611;;38.915453;-6.474067;;f;ES;f;Europe/Madrid;t;ESGLV;;f;;f;7137611;f;;f;;f;;f;;;;f;;f;37611;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23997;Gaucin;gaucin;7155013;;36.540323;-5.38728;;f;ES;f;Europe/Madrid;t;;;f;;f;7155013;f;eykpyb;t;;f;;f;;;;f;;f;55013;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23998;Gava;gava;7171706;;41.303222;2.010581;;f;ES;f;Europe/Madrid;t;;;f;;f;7171706;f;;f;;f;;f;;;;f;;f;71706;t;;f;;f;f;;;;;;;;;;;;;;;;;;
23999;Genovés;genoves;7169001;;38.988095;-0.480464;;f;ES;f;Europe/Madrid;t;;;f;;f;7169001;f;;f;;f;;f;;;;f;;f;69001;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24000;Gerb;gerb;7175106;;41.823303;0.812061;;f;ES;f;Europe/Madrid;t;;;f;;f;7175106;f;;f;;f;;f;;;;f;;f;75106;t;;f;;f;f;;;;Gerp;;;;;;;;;;;;;;
24001;Gergal;gergal;7156305;;37.108244;-2.590888;;f;ES;f;Europe/Madrid;t;;;f;;f;7100430;f;eyw5nh;t;;f;;f;;;;f;;f;56305;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24002;Gibaja;gibaja;7105691;;43.282189;-3.438212;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;eztw1y;t;;f;;f;;;;f;;f;05691;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24003;Gibraleon;gibraleon;7142020;;37.367762;-6.961965;;f;ES;f;Europe/Madrid;t;;;f;;f;7100203;f;eyeh97;t;;f;;f;;;;f;;f;42020;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24004;Gijón;gijon;;;43.532191;-5.661204;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;ezezxn;t;;f;;f;;;;f;;f;GIJON;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24005;Gil Márquez;gil-marquez;7142010;;37.857632;-6.850202;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;42010;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24006;Golmes;golmes;7178404;;41.640874;0.947687;;f;ES;f;Europe/Madrid;t;;;f;;f;7178404;f;sp2sv5;t;;f;;f;;;;f;;f;78404;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24007;Gomecello;gomecello;7132008;;41.04222;-5.541355;;f;ES;f;Europe/Madrid;t;;;f;;f;7132008;f;;f;;f;;f;;;;f;;f;32008;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24008;Grajal;grajal;7115008;;42.323425;-5.013337;;f;ES;f;Europe/Madrid;t;;;f;;f;7115008;f;;f;;f;;f;;;;f;;f;15008;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24009;Gran Alacant-Bus;gran-alacant-bus;7199004;;38.233627;-0.546908;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;99004;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24010;Graus-Bus;graus-bus;7199101;;42.191539;0.341334;;f;ES;f;Europe/Madrid;t;;;f;;f;;f;;f;;f;;f;;;;f;;f;99101;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24011;Grañen;granen;7178201;;41.938013;-0.369168;;f;ES;f;Europe/Madrid;t;;;f;;f;7178201;f;;f;;f;;f;;;;f;;f;78201;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24012;Grijota;grijota;7115001;;42.050018;-4.585001;;f;ES;f;Europe/Madrid;t;;;f;;f;7115001;f;;f;;f;;f;;;;f;;f;15001;t;;f;;f;f;;;;;;;;;;;;;;;;;;
24013;Gros;gros;7111512;;43.321821;-1.973914;;f;ES;f;Europe/Madrid;t;;;f;;f;7111512;f;;f;;f;;f;;;;f;;f;11512;t;;f;;f;f;;;;;;;;;;;;;;;;;;
